"scientific_name","full_name","AphiaID","common_name","flag","comment","quantity","use_method_cov","run_initiated","run_completed","run_time","models","num_presence","num_absence","run_name","observation_methods","method_predict_to","mean_TSS_ensemble","mean_TSS_all_submodels","metric_select_and_weight","metric_binary","short_name","output_repo","kept_algos","n_kept_algos"
"Abra.alba","Abra alba",141433,"white abra; white furrow shell; white furrow-shell","green","",5098,FALSE,1,1,1.4452610941728,"RF, XGBOOST, GAM",5098,22143,"run3_invertebrates",NA,NA,0.569423496650862,0.4632,"TSS","TSS","Abra.alba","invertebrates","RF,XGBOOST,GAM",3
"Abra.nitida","Abra nitida",141435,"glossy furrow-shell; shiny abra","green","",1836,FALSE,1,1,1.21810814857483,"RF, XGBOOST, GAM",1836,24893,"run3_invertebrates",NA,NA,0.771830461781444,0.688133333333333,"TSS","TSS","Abra.nitida","invertebrates","RF,XGBOOST,GAM",3
"Abyssoninoe.hibernica","Abyssoninoe hibernica",146469,NA,"yellow","Low number of positive cases (presences) in model training data.",124,FALSE,1,1,0.663032199409273,"RF, XGBOOST, GAM",124,2568,"run3_invertebrates",NA,NA,0.962645914396887,0.8884,"TSS","TSS","Abyssoninoe.hibernica","invertebrates","RF,XGBOOST,GAM",3
"Acanthocardia.echinata","Acanthocardia echinata",138992,"European prickly cockle; prickly cockle; thorny cockle","yellow","Low number of positive cases (presences) in model training data.",148,FALSE,1,1,0.909442051119275,"RF, XGBOOST, GAM",148,22698,"run3_invertebrates",NA,NA,0.851336270190896,0.482266666666667,"TSS","TSS","Acanthocardia.echinata","invertebrates","RF,XGBOOST,GAM",3
"Akera.bullata","Akera bullata",138734,"common bubble snail","red","",159,FALSE,1,1,0.909847163889143,"RF, XGBOOST, GAM",159,19952,"run3_invertebrates",NA,NA,0.838690476190476,0.447,"TSS","TSS","Akera.bullata","invertebrates","RF,XGBOOST,GAM",3
"Alcyonidium.diaphanum","Alcyonidium diaphanum",111597,"sea chervil; sechervil","red","Low number of positive cases (presences) in model training data.",39,FALSE,1,1,0.680504637228118,"RF, XGBOOST, GAM",39,2125,"run3_invertebrates",NA,NA,0.862411764705882,0.471066666666667,"TSS","TSS","Alcyonidium.diaphanum","invertebrates","RF,XGBOOST,GAM",3
"Alcyonidium.polyoum","Alcyonidium polyoum",153717,NA,"red","Low number of positive cases (presences) in model training data.",128,FALSE,1,1,0.71939989440971,"RF, XGBOOST, GAM",128,868,"run3_invertebrates",NA,NA,0.871441202475685,0.6038,"TSS","TSS","Alcyonidium.polyoum","invertebrates","RF,XGBOOST,GAM",3
"Alitta.succinea","Alitta succinea",234850,NA,"green","",510,FALSE,1,1,0.89980649722947,"RF, XGBOOST, GAM",510,4320,"run3_invertebrates",NA,NA,0.776633986928105,0.5536,"TSS","TSS","Alitta.succinea","invertebrates","RF,XGBOOST,GAM",3
"Alkmaria.romijni","Alkmaria romijni",129769,"tentacled lagoon worm","yellow","Low number of positive cases (presences) in model training data.",32,FALSE,1,1,0.775988289978769,"RF, XGBOOST, GAM",32,18709,"run3_invertebrates",NA,NA,0.955175485480135,0.5668,"TSS","TSS","Alkmaria.romijni","invertebrates","RF,XGBOOST,GAM",3
"Alloteuthis.subulata","Alloteuthis subulata",153131,"European common squid; little squid","green","",433,TRUE,1,1,1.06837805920177,"RFd, XGBOOST, GAM",327,65555,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.966804620899656,0.821666666666667,"TSS","TSS","Alloteuthis.subulata","invertebrates","RFd,XGBOOST,GAM",3
"Ampelisca.brevicornis","Ampelisca brevicornis",101891,NA,"green","",1817,FALSE,1,1,1.14847122304969,"RF, XGBOOST, GAM",1817,23987,"run3_invertebrates",NA,NA,0.799840465028935,0.7182,"TSS","TSS","Ampelisca.brevicornis","invertebrates","RF,XGBOOST,GAM",3
"Ampelisca.diadema","Ampelisca diadema",101896,NA,"green","",256,FALSE,1,1,0.858468747536341,"RF, XGBOOST, GAM",256,16101,"run3_invertebrates",NA,NA,0.898062355376933,0.684066666666667,"TSS","TSS","Ampelisca.diadema","invertebrates","RF,XGBOOST,GAM",3
"Ampelisca.macrocephala","Ampelisca macrocephala",101908,NA,"yellow","Low number of positive cases (presences) in model training data.",38,FALSE,1,1,0.712777411341667,"RF, XGBOOST, GAM",38,13801,"run3_invertebrates",NA,NA,0.921521739130435,0.467866666666667,"TSS","TSS","Ampelisca.macrocephala","invertebrates","RF,GAM",2
"Ampelisca.tenuicornis","Ampelisca tenuicornis",101930,NA,"red","",470,FALSE,1,1,0.970841773880853,"RF, XGBOOST, GAM",470,22336,"run3_invertebrates",NA,NA,0.896857332018728,0.754466666666667,"TSS","TSS","Ampelisca.tenuicornis","invertebrates","RF,XGBOOST,GAM",3
"Ampharete.acutifrons","Ampharete acutifrons",129775,NA,"yellow","Low number of positive cases (presences) in model training data.",90,FALSE,1,1,0.873553947740131,"RF, XGBOOST, GAM",90,16762,"run3_invertebrates",NA,NA,0.759486873508353,0.401866666666667,"TSS","TSS","Ampharete.acutifrons","invertebrates","RF,XGBOOST,GAM",3
"Ampharete.baltica","Ampharete baltica",129776,NA,"green","",2009,FALSE,1,1,1.28515031026469,"RF, XGBOOST, GAM",2009,25350,"run3_invertebrates",NA,NA,0.692693926815626,0.5704,"TSS","TSS","Ampharete.baltica","invertebrates","RF,XGBOOST,GAM",3
"Ampharete.finmarchica","Ampharete finmarchica",129778,NA,"red","",423,FALSE,1,1,1.08745853530036,"RF, XGBOOST, GAM",423,23629,"run3_invertebrates",NA,NA,0.83404147270419,0.6538,"TSS","TSS","Ampharete.finmarchica","invertebrates","RF,XGBOOST,GAM",3
"Ampharete.lindstroemi","Ampharete lindstroemi",129781,NA,"red","",248,FALSE,1,1,0.892401644719972,"RF, XGBOOST, GAM",248,13890,"run3_invertebrates",NA,NA,0.889943844492441,0.668466666666667,"TSS","TSS","Ampharete.lindstroemi","invertebrates","RF,XGBOOST,GAM",3
"Amphibalanus.improvisus","Amphibalanus improvisus",421139,"bay barnacle","green","",397,FALSE,1,1,0.879339108930694,"RF, XGBOOST, GAM",397,6282,"run3_invertebrates",NA,NA,0.797633637023301,0.669666666666667,"TSS","TSS","Amphibalanus.improvisus","invertebrates","RF,XGBOOST,GAM",3
"Amphiura.chiajei","Amphiura chiajei",125073,"brittlestar","red","",604,FALSE,1,1,1.01964297162162,"RF, XGBOOST, GAM",604,24044,"run3_invertebrates",NA,NA,0.962197944968886,0.900933333333333,"TSS","TSS","Amphiura.chiajei","invertebrates","RF,XGBOOST,GAM",3
"Amphiura.filiformis","Amphiura filiformis",125080,"brittlestar","green","",2898,FALSE,1,1,1.17549998972151,"RF, XGBOOST, GAM",2898,23728,"run3_invertebrates",NA,NA,0.876742084078062,0.8308,"TSS","TSS","Amphiura.filiformis","invertebrates","RF,XGBOOST,GAM",3
"Ampithoe.rubricata","Ampithoe rubricata",102002,NA,"yellow","Low number of positive cases (presences) in model training data.",77,FALSE,1,1,0.876999450259738,"RF, XGBOOST, GAM",77,15374,"run3_invertebrates",NA,NA,0.819252032520325,0.435333333333333,"TSS","TSS","Ampithoe.rubricata","invertebrates","RF,GAM",2
"Anobothrus.gracilis","Anobothrus gracilis",129789,NA,"green","",499,FALSE,1,1,0.974291961656676,"RF, XGBOOST, GAM",499,25085,"run3_invertebrates",NA,NA,0.928847119792705,0.845666666666667,"TSS","TSS","Anobothrus.gracilis","invertebrates","RF,XGBOOST,GAM",3
"Anoplodactylus.petiolatus","Anoplodactylus petiolatus",134723,NA,"red","Low number of positive cases (presences) in model training data.",54,FALSE,1,1,0.798560281660822,"RF, XGBOOST, GAM",54,15700,"run3_invertebrates",NA,NA,0.894458598726115,0.540466666666667,"TSS","TSS","Anoplodactylus.petiolatus","invertebrates","RF,GAM,XGBOOST",3
"Apherusa.bispinosa","Apherusa bispinosa",102160,NA,"yellow","Low number of positive cases (presences) in model training data.",44,FALSE,1,1,0.751515518890487,"RF, XGBOOST, GAM",44,10513,"run3_invertebrates",NA,NA,0.875542875257568,0.427933333333333,"TSS","TSS","Apherusa.bispinosa","invertebrates","RF,GAM,XGBOOST",3
"Aphrodita.aculeata","Aphrodita aculeata",129840,"sea mouse","red","Low number of positive cases (presences) in model training data.",88,FALSE,1,1,0.893626344998678,"RF, XGBOOST, GAM",88,19546,"run3_invertebrates",NA,NA,0.762744094823911,0.5016,"TSS","TSS","Aphrodita.aculeata","invertebrates","RF,GAM",2
"Apistobranchus.tullbergi","Apistobranchus tullbergi",129851,NA,"green","",157,FALSE,1,1,0.909347248342302,"RF, XGBOOST, GAM",157,20118,"run3_invertebrates",NA,NA,0.843920348874495,0.655466666666667,"TSS","TSS","Apistobranchus.tullbergi","invertebrates","RF,XGBOOST,GAM",3
"Aporrhais.pespelecani","Aporrhais pespelecani",138760,"common pelican’s foot; pelican's foot","green","",282,FALSE,1,1,0.810317318638166,"RF, XGBOOST, GAM",282,22343,"run3_invertebrates",NA,NA,0.807202793849695,0.4712,"TSS","TSS","Aporrhais.pespelecani","invertebrates","RF,XGBOOST,GAM",3
"Arctica.islandica","Arctica islandica",138802,"Iceland cyprina; Icelandic cyprine; ocean quahog","green","",3457,FALSE,1,1,1.3206247811185,"RF, XGBOOST, GAM",3457,24568,"run3_invertebrates",NA,NA,0.698212378820194,0.604933333333333,"TSS","TSS","Arctica.islandica","invertebrates","RF,XGBOOST,GAM",3
"Arenicola.marina","Arenicola marina",129868,"blow lug; blow lugworm; European lug worm; lobworm; lugworm; yellowtail","green","",1194,FALSE,1,1,1.25151511669159,"RF, XGBOOST, GAM",1194,24198,"run3_invertebrates",NA,NA,0.783797503371486,0.6382,"TSS","TSS","Arenicola.marina","invertebrates","RF,XGBOOST,GAM",3
"Aricidea.cerrutii","Aricidea cerrutii",525497,NA,"yellow","Low number of positive cases (presences) in model training data.",83,FALSE,1,1,0.849358071088791,"RF, XGBOOST, GAM",83,10403,"run3_invertebrates",NA,NA,0.923532238460017,0.533333333333333,"TSS","TSS","Aricidea.cerrutii","invertebrates","RF,XGBOOST,GAM",3
"Aricidea.minuta","Aricidea minuta",730747,NA,"green","",197,FALSE,1,1,0.851215559177928,"RF, XGBOOST, GAM",197,12937,"run3_invertebrates",NA,NA,0.91416054632135,0.609333333333333,"TSS","TSS","Aricidea.minuta","invertebrates","RF,XGBOOST,GAM",3
"Aricidea.suecica","Aricidea suecica",734532,NA,"green","",1128,FALSE,1,1,1.18629377583663,"RF, XGBOOST, GAM",1128,23615,"run3_invertebrates",NA,NA,0.809175021875627,0.6436,"TSS","TSS","Aricidea.suecica","invertebrates","RF,XGBOOST,GAM",3
"Artacama.proboscidea","Artacama proboscidea",131482,NA,"yellow","Low number of positive cases (presences) in model training data.",146,FALSE,1,1,0.855421099993918,"RF, XGBOOST, GAM",146,17096,"run3_invertebrates",NA,NA,0.911121420863128,0.6442,"TSS","TSS","Artacama.proboscidea","invertebrates","RF,XGBOOST,GAM",3
"Ascidiella.aspersa","Ascidiella aspersa",103718,"dirty sea-squirt","yellow","Low number of positive cases (presences) in model training data.",30,FALSE,1,1,0.839679612517357,"RF, XGBOOST, GAM",30,15936,"run3_invertebrates",NA,NA,0.855098839033574,0.412,"TSS","TSS","Ascidiella.aspersa","invertebrates","RF,GAM",2
"Astarte.borealis","Astarte borealis",152398,NA,"green","",354,FALSE,1,1,0.79806524336338,"RF, XGBOOST, GAM",354,10092,"run3_invertebrates",NA,NA,0.957799522606402,0.8516,"TSS","TSS","Astarte.borealis","invertebrates","RF,XGBOOST,GAM",3
"Astarte.elliptica","Astarte elliptica",152282,NA,"green","",262,FALSE,1,1,0.764164750509792,"RF, XGBOOST, GAM",262,5908,"run3_invertebrates",NA,NA,0.939574385005857,0.7822,"TSS","TSS","Astarte.elliptica","invertebrates","RF,XGBOOST,GAM",3
"Astarte.montagui","Astarte montagui",146518,NA,"yellow","Low number of positive cases (presences) in model training data.",111,FALSE,1,1,0.821824533608225,"RF, XGBOOST, GAM",111,12093,"run3_invertebrates",NA,NA,0.951230786575971,0.715066666666667,"TSS","TSS","Astarte.montagui","invertebrates","RF,XGBOOST,GAM",3
"Astarte.sulcata","Astarte sulcata",138824,"sulcate astarte","red","Low number of positive cases (presences) in model training data.",90,FALSE,1,1,0.889648749430974,"RF, XGBOOST, GAM",90,17116,"run3_invertebrates",NA,NA,0.830071087739799,0.543133333333333,"TSS","TSS","Astarte.sulcata","invertebrates","RF,GAM,XGBOOST",3
"Asterias.rubens","Asterias rubens",123776,"common sea star; common starfish","green","",643,FALSE,1,1,1.20249858028359,"RF, XGBOOST, GAM",643,23044,"run3_invertebrates",NA,NA,0.781553785061583,0.520733333333333,"TSS","TSS","Asterias.rubens","invertebrates","RF,XGBOOST",2
"Balanus.crenatus","Balanus crenatus",106215,"an acorn barnacle; crenate barnacle; wrinkled barnacle","red","",332,FALSE,1,1,0.945450960000356,"RF, XGBOOST, GAM",332,22974,"run3_invertebrates",NA,NA,0.794725492135721,0.4708,"TSS","TSS","Balanus.crenatus","invertebrates","XGBOOST,GAM,RF",3
"Baltidrilus.costatus","Baltidrilus costatus",743898,NA,"green","",226,FALSE,1,1,0.749340587192111,"RF, XGBOOST, GAM",226,3726,"run3_invertebrates",NA,NA,0.902938105891126,0.714533333333333,"TSS","TSS","Baltidrilus.costatus","invertebrates","RF,XGBOOST,GAM",3
"Bathyporeia.elegans","Bathyporeia elegans",103058,"sand digger shrimp","red","",484,FALSE,1,1,1.02341866638925,"RF, XGBOOST, GAM",484,21736,"run3_invertebrates",NA,NA,0.891475813394236,0.751333333333333,"TSS","TSS","Bathyporeia.elegans","invertebrates","RF,XGBOOST,GAM",3
"Bathyporeia.guilliamsonia","Bathyporeia guilliamsonia",103060,NA,"green","",296,FALSE,1,1,0.987249582476086,"RF, XGBOOST, GAM",296,22665,"run3_invertebrates",NA,NA,0.873094856177112,0.659133333333333,"TSS","TSS","Bathyporeia.guilliamsonia","invertebrates","RF,XGBOOST,GAM",3
"Bathyporeia.pelagica","Bathyporeia pelagica",103066,"sand digger shrimp","yellow","Low number of positive cases (presences) in model training data.",17,FALSE,1,1,0.685070175263617,"RF, XGBOOST, GAM",17,13082,"run3_invertebrates",NA,NA,0.997782874617737,0.4356,"TSS","TSS","Bathyporeia.pelagica","invertebrates","RF,XGBOOST,GAM",3
"Bathyporeia.pilosa","Bathyporeia pilosa",103068,NA,"green","",636,FALSE,1,1,1.17133574167887,"RF, XGBOOST, GAM",636,24898,"run3_invertebrates",NA,NA,0.889563608765772,0.7798,"TSS","TSS","Bathyporeia.pilosa","invertebrates","RF,XGBOOST,GAM",3
"Bathyporeia.sarsi","Bathyporeia sarsi",103073,NA,"red","Low number of positive cases (presences) in model training data.",95,FALSE,1,1,0.896771492494477,"RF, XGBOOST, GAM",95,16483,"run3_invertebrates",NA,NA,0.887684178599365,0.587533333333333,"TSS","TSS","Bathyporeia.sarsi","invertebrates","RF,XGBOOST,GAM",3
"Bittium.reticulatum","Bittium reticulatum",139054,"needle shell; needle whelk","green","",734,FALSE,1,1,1.11661129468017,"RF, XGBOOST, GAM",734,22986,"run3_invertebrates",NA,NA,0.851742115162358,0.689266666666667,"TSS","TSS","Bittium.reticulatum","invertebrates","RF,XGBOOST,GAM",3
"Brachystomia.scalaris","Brachystomia scalaris",491633,"mussel pyramid shell; mussel pyramidsnail; mussel slurper","red","Low number of positive cases (presences) in model training data.",106,FALSE,1,1,0.845537089771695,"RF, XGBOOST, GAM",106,9716,"run3_invertebrates",NA,NA,0.895301816042938,0.568866666666667,"TSS","TSS","Brachystomia.scalaris","invertebrates","RF,XGBOOST,GAM",3
"Brada.villosa","Brada villosa",1355594,NA,"green","",232,FALSE,1,1,0.985467069480154,"RF, XGBOOST, GAM",232,24643,"run3_invertebrates",NA,NA,0.912612135806716,0.7226,"TSS","TSS","Brada.villosa","invertebrates","RF,XGBOOST,GAM",3
"Branchiostoma.lanceolatum","Branchiostoma lanceolatum",104906,"lancelet","green","",199,FALSE,1,1,0.932820193105274,"RF, XGBOOST, GAM",199,18427,"run3_invertebrates",NA,NA,0.890067842605156,0.632933333333333,"TSS","TSS","Branchiostoma.lanceolatum","invertebrates","RF,XGBOOST,GAM",3
"Brissopsis.lyrifera","Brissopsis lyrifera",124373,"heart urchin","green","",182,FALSE,1,1,0.809655212759972,"RF, XGBOOST, GAM",182,15957,"run3_invertebrates",NA,NA,0.955607785786413,0.772466666666667,"TSS","TSS","Brissopsis.lyrifera","invertebrates","RF,XGBOOST,GAM",3
"Buccinum.undatum","Buccinum undatum",138878,"buckie; common northern whelk; common whelk; edible European whelk; waved whelk; whelk","red","Low number of positive cases (presences) in model training data.",81,FALSE,1,1,0.871487148867713,"RF, XGBOOST, GAM",81,16275,"run3_invertebrates",NA,NA,0.859788786482335,0.4932,"TSS","TSS","Buccinum.undatum","invertebrates","RF,XGBOOST,GAM",3
"Bylgides.sarsi","Bylgides sarsi",130735,NA,"green","",1788,FALSE,1,1,1.18128071533309,"RF, XGBOOST, GAM",1788,13256,"run3_invertebrates",NA,NA,0.80300276695418,0.7052,"TSS","TSS","Bylgides.sarsi","invertebrates","RF,XGBOOST,GAM",3
"Callianassa.subterranea","Callianassa subterranea",107729,"burrowing mud shrimp","red","Low number of positive cases (presences) in model training data.",54,FALSE,1,1,0.749512568049961,"RF, XGBOOST, GAM",54,8967,"run3_invertebrates",NA,NA,0.924261015058561,0.6872,"TSS","TSS","Callianassa.subterranea","invertebrates","RF,XGBOOST,GAM",3
"Callopora.lineata","Callopora lineata",111197,NA,"green","",193,FALSE,1,1,0.736602209409078,"RF, XGBOOST, GAM",193,1017,"run3_invertebrates",NA,NA,0.82273588480485,0.6262,"TSS","TSS","Callopora.lineata","invertebrates","RF,XGBOOST,GAM",3
"Cancer.pagurus","Cancer pagurus",107276,"edible crab; European edible crab","green","",872,TRUE,1,1,1.29030591527621,"RFd, XGBOOST, GAM",769,65113,"run3_fish","Benthic_trawl,Fyke_net,Gillnet,Pelagic_trawl","Benthic_trawl",0.861273012482411,0.8088,"TSS","TSS","Cancer.pagurus","invertebrates","RFd,XGBOOST,GAM",3
"Capitella.capitata","Capitella capitata",129876,"gallery worm","green","",2215,FALSE,1,1,1.36665140191714,"RF, XGBOOST, GAM",2215,26094,"run3_invertebrates",NA,NA,0.648683725076416,0.4832,"TSS","TSS","Capitella.capitata","invertebrates","RF,XGBOOST,GAM",3
"Caprella.linearis","Caprella linearis",101839,"ghost shrimp; linear skeleton shrimp","red","Low number of positive cases (presences) in model training data.",76,FALSE,1,1,0.772100429137548,"RF, XGBOOST, GAM",76,9104,"run3_invertebrates",NA,NA,0.901482701812191,0.584533333333333,"TSS","TSS","Caprella.linearis","invertebrates","RF,GAM,XGBOOST",3
"Cerastoderma.edule","Cerastoderma edule",138998,"common cockle; common edible cockle; common European cockle; edible cockle","green","",639,FALSE,1,1,1.0736851644516,"RF, XGBOOST, GAM",639,22798,"run3_invertebrates",NA,NA,0.698525219298246,0.4022,"TSS","TSS","Cerastoderma.edule","invertebrates","RF,XGBOOST",2
"Cerastoderma.glaucum","Cerastoderma glaucum",138999,"brackish cockle; lagoon cockle; olive green cockle","green","",2366,FALSE,1,1,1.33013262225522,"RF, XGBOOST, GAM",2366,26384,"run3_invertebrates",NA,NA,0.84267712491201,0.786266666666667,"TSS","TSS","Cerastoderma.glaucum","invertebrates","RF,XGBOOST,GAM",3
"Chaetoderma.nitidulum","Chaetoderma nitidulum",139106,"glistenworm","green","",318,FALSE,1,1,0.941171323590808,"RF, XGBOOST, GAM",318,25075,"run3_invertebrates",NA,NA,0.910709745762712,0.77,"TSS","TSS","Chaetoderma.nitidulum","invertebrates","RF,XGBOOST,GAM",3
"Chaetozone.setosa","Chaetozone setosa",129955,NA,"green","",1455,FALSE,1,1,1.23983621749613,"RF, XGBOOST, GAM",1455,25567,"run3_invertebrates",NA,NA,0.775459898392548,0.676533333333333,"TSS","TSS","Chaetozone.setosa","invertebrates","RF,XGBOOST,GAM",3
"Chalinula.limbata","Chalinula limbata",132761,NA,"yellow","Low number of positive cases (presences) in model training data.",108,FALSE,1,1,0.697487184140417,"RF, XGBOOST, GAM",108,893,"run3_invertebrates",NA,NA,0.805688166582021,0.521933333333333,"TSS","TSS","Chalinula.limbata","invertebrates","RF,XGBOOST,GAM",3
"Chamelea.gallina","Chamelea gallina",141907,"chicken venus; striped venus","green","",1000,FALSE,1,1,1.0369119455417,"RF, XGBOOST, GAM",1000,21631,"run3_invertebrates",NA,NA,0.80502773925104,0.693866666666667,"TSS","TSS","Chamelea.gallina","invertebrates","RF,XGBOOST,GAM",3
"Cheirocratus.sundevallii","Cheirocratus sundevallii",102798,NA,"red","Low number of positive cases (presences) in model training data.",39,FALSE,1,1,0.734686482217577,"RF, XGBOOST, GAM",39,7005,"run3_invertebrates",NA,NA,0.939025695931478,0.532266666666667,"TSS","TSS","Cheirocratus.sundevallii","invertebrates","RF,XGBOOST,GAM",3
"Chironomus.plumosus","Chironomus plumosus",955291,NA,"red","Low number of positive cases (presences) in model training data.",89,FALSE,1,1,0.669643811119927,"RF, XGBOOST, GAM",89,1955,"run3_invertebrates",NA,NA,0.978005115089514,0.9172,"TSS","TSS","Chironomus.plumosus","invertebrates","RF,XGBOOST,GAM",3
